URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type
44,10,6,224,8219,42,24,705,265,0,0,0,0,0,0,0,0,0,0,0
44,8,1,200,,42,155,823,195,0,0,0,0,0,0,0,0,0,0,0
44,11,4,7,334,29,98,889,593,0,0,0,0,0,0,0,0,0,0,0
44,9,6,2,634,42,21,255,360,0,0,0,0,0,0,0,0,0,0,0
44,9,3,196,,42,21,107,71,0,0,0,0,0,0,0,0,0,0,0
44,9,3,200,,42,90,217,503,0,0,0,0,0,0,0,0,0,0,0
44,7,5,115,324,42,114,742,365,0,0,0,0,0,0,0,0,0,0,0
44,8,1,200,,42,155,823,195,19,0,2,1809,23,23,26805,2125,23,4,0
44,10,3,88,,2,98,351,499,17,7,6,1242,17,13,962,1242,17,0,0
44,9,1,200,1511,42,108,814,431,6,4,3,640,6,8,606,640,6,0,0
44,11,1,124,1819,42,21,333,221,5,3,2,498,5,7,438,498,5,0,0
44,10,6,7,45958,7,105,887,296,6,6,3,540,6,8,539,540,6,0,0
44,9,3,170,,42,21,107,71,39,19,10,2742,39,5,306,2742,39,0,0
44,7,3,7,,42,13,89,208,14,7,12,1092,14,15,970,1092,14,0,0
44,8,1,118,11,42,155,127,424,40,6,5,4203,42,42,47931,4365,42,2,0
44,9,5,115,324,42,143,731,146,26,10,6,2512,32,33,7155,2982,32,6,0
44,9,3,160,,42,21,107,71,40,35,2,5987,48,48,38230,6595,48,8,0
44,9,3,178,,42,21,107,71,37,32,2,5805,45,41,40585,6413,45,8,0
44,9,6,7,44446,7,105,887,296,157,2,5,11053,159,176,284743,11211,159,2,0
44,9,4,7,338,29,98,889,593,9,0,2,870,11,12,5876,1020,11,2,0
44,8,4,17,345,42,35,43,49,12,4,3,972,14,16,15901,1118,14,2,0
44,9,1,124,674,42,27,590,583,15,0,6,1556,21,20,9023,1988,21,6,0
44,9,6,201,,42,35,636,507,29,16,7,2326,33,25,3623,2626,33,4,0
44,8,3,84,25825,42,21,477,520,71,1,6,5647,79,79,120385,6295,79,8,0
44,8,3,136,,42,155,730,507,23,6,9,1942,27,25,15275,2222,27,4,0
44,9,1,218,,14,98,748,271,6,0,1,672,8,8,1381,834,8,2,0
44,9,1,200,1501,42,108,814,431,53,21,8,7834,61,53,22947,8472,61,8,0
44,8,6,200,10198,42,97,575,1,17,12,4,2401,23,23,19291,2827,23,6,0
44,10,1,76,360,42,24,487,352,16,3,4,1480,20,23,10665,1776,20,4,0
44,9,4,147,16525,42,21,851,477,10,0,5,1197,14,15,1424,1503,14,4,0
44,8,3,136,,42,155,730,507,18,0,3,2274,22,21,31811,2554,22,4,0
44,9,1,124,6746,42,27,590,583,20,4,6,2097,24,23,9280,2381,24,4,0
44,9,3,157,,42,21,107,71,0,0,0,0,0,0,0,0,0,0,0
44,8,5,115,324,7,105,232,153,0,0,0,0,0,0,0,0,0,0,0
44,8,5,118,324,42,27,527,164,0,0,0,0,0,0,0,0,0,0,0
45,10,1,7,,29,98,883,593,4,0,2,531,6,6,494,681,6,2,1
45,8,4,200,326,29,98,597,262,7,0,2,1088,11,10,7650,1440,11,4,0
45,9,3,215,10273,42,65,265,201,0,0,0,0,0,0,0,0,0,0,0
45,9,1,124,6748,29,98,590,583,0,0,0,0,0,0,0,0,0,0,0
45,9,1,137,,42,58,613,428,0,0,0,0,0,0,0,0,0,0,0
45,8,1,121,1245,42,35,672,529,0,0,0,0,0,0,0,0,0,0,0
45,10,1,7,6264,29,98,303,152,0,0,0,0,0,0,0,0,0,0,0
45,10,1,118,1245,42,26,116,164,0,0,0,0,0,0,0,0,0,0,0
45,9,1,148,,42,13,879,164,0,0,0,0,0,0,0,0,0,0,0
45,7,4,79,185,42,58,610,581,0,0,0,0,0,0,0,0,0,0,0
45,7,3,7,4764,42,13,179,243,0,0,0,0,0,0,0,0,0,0,0
45,8,5,115,324,29,98,557,33,0,0,0,0,0,0,0,0,0,0,0
45,8,6,6,365,42,13,121,353,0,0,0,0,0,0,0,0,0,0,0
45,11,3,179,,42,21,107,71,0,0,0,0,0,0,0,0,0,0,0
45,11,3,7,3042,42,21,355,495,14,0,7,1201,18,17,4922,1495,18,4,0
45,8,6,105,41547,42,90,38,541,8,4,3,660,8,6,476,660,8,0,0
45,11,3,127,,42,78,837,588,10,9,8,780,10,12,805,780,10,0,0
45,9,6,213,39,27,87,560,281,4,0,2,541,6,7,579,689,6,2,0
45,9,6,7,44447,7,105,887,296,185,0,2,13834,187,263,488313,13992,187,2,0
45,9,3,156,,42,21,107,71,47,41,4,6464,55,53,39038,7072,55,8,0
45,8,4,77,226,42,79,586,396,44,0,2,4044,46,46,82259,4204,46,2,0
45,10,4,80,217,29,98,889,593,28,2,5,3409,30,19,18392,3565,30,2,0
45,10,1,124,12368,42,21,851,477,32,5,9,2595,36,34,15941,2881,36,4,0
45,9,3,155,,42,21,107,71,55,43,7,10205,69,56,38894,11305,69,14,0
45,9,3,193,4695,42,21,107,71,40,35,2,4590,46,54,84636,5046,46,6,0
45,10,6,2,636,42,21,255,360,46,22,8,5308,54,51,40052,5902,54,8,0
45,8,4,7,191,2,150,90,179,3,0,1,198,3,3,186,198,3,0,0
45,9,3,7,23771,42,58,843,69,19,0,2,1801,23,25,26643,2097,23,4,0
45,10,6,124,14947,42,90,490,501,19,0,3,1816,23,22,12138,2104,23,4,0
45,9,1,7,,2,126,397,286,70,3,8,5631,77,65,82281,6091,77,6,0
45,9,5,115,324,42,143,731,146,28,10,9,2683,36,33,11690,3307,36,8,0
45,10,3,190,,42,21,107,71,33,29,2,5852,42,39,37285,6460,42,8,0
45,8,1,7,,42,160,222,519,26,16,5,3891,34,35,37000,4567,34,8,0
45,9,4,200,,42,155,350,263,8,0,2,805,12,11,1087,1099,12,4,0
45,9,8,150,,42,155,790,15,15,0,2,2730,19,23,9605,3046,19,4,0
45,7,3,217,9194,42,90,713,484,9,0,5,1197,14,11,1532,1537,14,4,0
45,10,3,2,6560,7,105,618,280,0,0,0,0,0,0,0,0,0,0,0
45,10,1,148,,27,99,625,478,0,0,0,0,0,0,0,0,0,0,0
45,9,1,124,6746,42,27,590,583,0,0,0,0,0,0,0,0,0,0,0
45,9,3,170,,42,21,107,71,0,0,0,0,0,0,0,0,0,0,0
45,8,3,124,,29,98,272,409,0,0,0,0,0,0,0,0,0,0,0
46,11,3,200,649,29,98,889,593,11,0,3,1274,15,14,3132,1562,15,4,1
46,12,1,217,221,42,22,777,533,7,0,2,742,9,10,1263,890,9,2,1
46,9,1,124,,42,21,599,428,63,59,2,8062,75,76,82775,8950,75,12,0
46,11,3,182,,42,21,107,71,0,0,0,0,0,0,0,0,0,0,0
46,9,4,77,231,29,98,416,306,0,0,0,0,0,0,0,0,0,0,0
46,9,3,223,,29,98,889,593,0,0,0,0,0,0,0,0,0,0,0
46,9,1,118,11,42,155,127,424,0,0,0,0,0,0,0,0,0,0,0
46,11,3,197,4698,42,21,107,71,46,42,2,6883,54,54,38056,7491,54,8,0
46,9,1,7,2393,42,90,254,280,29,14,4,3416,35,35,17574,3858,35,6,0
46,10,3,127,,42,78,837,588,0,0,0,0,0,0,0,0,0,0,0
46,8,4,124,21,42,148,126,147,0,0,0,0,0,0,0,0,0,0,0
46,9,1,200,,42,13,379,175,0,0,0,0,0,0,0,0,0,0,0
46,9,6,200,,42,90,427,434,0,0,0,0,0,0,0,0,0,0,0
46,8,3,96,22479,42,155,654,408,7,6,4,606,7,8,496,606,7,0,0
46,10,4,7,344,21,111,68,324,5,3,3,498,5,8,504,498,5,0,0
46,10,3,60,,42,74,492,361,20,6,10,1392,20,12,766,1392,20,0,0
46,11,3,124,,42,114,203,80,7,4,3,582,7,8,596,582,7,0,0
46,9,3,186,,42,21,107,71,6,4,4,564,6,8,504,564,6,0,0
46,9,3,2,17810,42,21,421,7,50,40,5,5894,58,73,69918,6478,58,8,0
46,8,3,7,193,42,114,158,113,7,0,2,680,11,10,1363,1002,11,4,0
46,11,6,2,630,42,21,255,360,38,13,10,4509,48,52,35953,5267,48,10,0
46,10,6,211,,42,92,190,335,24,2,10,3146,28,30,4258,3442,28,4,0
46,9,6,124,7758,42,90,523,275,127,0,3,8942,131,144,233106,9242,131,4,0
46,8,1,200,2886,29,98,401,586,74,0,2,18084,78,96,113453,18384,78,4,0
46,10,1,200,1510,42,108,814,431,20,2,6,3089,24,24,7088,3391,24,4,0
46,8,3,200,,42,21,516,564,15,8,6,2218,19,18,5203,2546,19,4,0
46,12,1,124,1819,42,21,333,221,70,21,7,9463,80,80,133235,10217,80,10,0
46,10,6,233,,42,27,771,131,22,18,1,3331,28,27,62295,3739,28,6,0
46,11,1,200,1511,42,108,814,431,44,11,7,6306,50,38,22528,6780,50,6,0
46,10,6,7,66804,42,67,349,334,44,2,7,3516,48,36,33488,3808,48,4,0
46,10,1,200,1519,42,108,814,431,21,0,3,4103,25,30,16662,4405,25,4,0
46,12,4,7,235,29,98,889,593,12,0,3,1351,16,15,9692,1641,16,4,0
46,10,1,200,166,29,98,787,305,25,0,4,2115,29,30,17150,2479,29,4,0
46,8,3,148,,31,98,835,500,12,0,3,1716,16,17,11285,2012,16,4,0
46,10,1,121,8745,29,98,889,593,28,0,3,4364,30,22,22879,4498,30,2,0
46,10,3,7,,29,98,889,593,15,5,11,1244,17,23,1616,1384,17,2,0
46,8,5,148,,42,13,650,532,22,16,8,3094,26,27,7809,3414,26,4,0
46,8,4,57,333,42,65,187,316,125,0,1,8528,129,145,231799,8856,129,4,0
46,7,3,106,6984,42,21,689,419,33,1,5,3244,43,41,24696,4114,43,10,0
46,9,3,28,10303,2,96,815,572,197,0,3,13622,200,255,486769,13794,200,2,0
46,10,3,166,,42,21,107,71,38,26,12,4376,44,47,40918,4832,44,6,0
46,10,3,200,,30,115,82,197,0,0,0,0,0,0,0,0,0,0,0
46,9,1,124,784,42,27,590,583,0,0,0,0,0,0,0,0,0,0,0
46,6,1,124,,42,21,599,428,0,0,0,0,0,0,0,0,0,0,0
47,11,1,53,,30,115,290,529,26,11,7,3213,34,32,16931,3821,34,8,1
47,9,1,148,,42,140,325,187,0,0,0,0,0,0,0,0,0,0,0
47,9,3,200,,30,115,82,197,0,0,0,0,0,0,0,0,0,0,0
47,9,1,124,,7,105,695,169,0,0,0,0,0,0,0,0,0,0,0
47,8,6,218,7790,42,160,580,92,0,0,0,0,0,0,0,0,0,0,0
47,9,5,115,324,42,143,731,146,0,0,0,0,0,0,0,0,0,0,0
47,8,1,7,7362,30,115,722,568,0,0,0,0,0,0,0,0,0,0,0
47,9,3,136,,42,155,331,473,0,0,0,0,0,0,0,0,0,0,0
47,10,5,115,324,42,91,458,340,0,0,0,0,0,0,0,0,0,0,0
47,11,3,148,,42,5,192,384,0,0,0,0,0,0,0,0,0,0,0
47,10,4,18,423,29,98,889,593,0,0,0,0,0,0,0,0,0,0,0
47,9,1,124,6748,42,27,590,583,0,0,0,0,0,0,0,0,0,0,0
47,10,3,124,,42,155,13,163,32,28,3,4948,40,35,19634,5516,40,8,0
47,10,3,148,,29,98,411,330,31,3,5,3590,35,39,35687,3886,35,4,0
47,9,3,7,17647,29,98,502,352,9,7,5,750,9,10,744,750,9,0,0
47,9,3,200,,31,46,767,216,8,7,4,684,8,10,624,684,8,0,0
47,9,1,112,1148,42,39,297,492,11,3,7,810,11,12,730,810,11,0,0
47,9,6,151,,42,27,577,366,13,7,2,2133,13,11,17914,2133,13,0,0
47,12,3,186,,42,21,107,71,29,20,8,4167,33,33,3181,4499,33,4,0
47,10,3,88,,2,98,351,499,7,7,3,618,7,10,624,618,7,0,0
47,9,3,136,,42,89,26,449,17,7,10,1182,17,11,670,1182,17,0,0
47,11,3,200,,30,115,82,197,61,46,14,6679,69,68,59369,7271,69,8,0
47,10,3,88,,2,98,351,499,14,1,3,2133,20,18,3258,2609,20,6,0
47,10,3,200,,29,98,828,203,34,0,5,4084,42,37,36205,4684,42,8,0
47,11,6,30,,29,98,889,593,15,1,7,1552,21,20,2790,2000,21,6,0
47,9,3,60,,42,119,605,397,31,0,6,3312,35,38,36225,3612,35,4,0
47,8,4,55,479,7,105,273,167,31,7,8,3007,35,29,23628,3335,35,4,0
47,11,3,86,10804,29,98,274,233,4,2,4,296,6,9,778,442,6,2,0
47,9,6,2,,42,21,421,7,55,45,5,6240,63,64,69305,6824,63,8,0
47,9,3,7,14889,29,98,751,102,9,1,2,1180,13,15,1834,1484,13,4,0
47,10,3,8,9527,15,57,119,518,23,2,4,2112,29,31,13191,2530,29,6,0
47,11,3,195,,42,21,107,71,24,19,2,3538,30,33,22895,3994,30,6,0
47,8,1,124,,42,21,599,428,55,47,6,7049,65,64,110342,7819,65,10,0
47,10,1,7,,2,126,397,286,33,3,6,2457,35,36,68869,2617,35,2,0
47,8,4,12,,42,90,569,394,76,3,7,5283,78,100,268442,5451,78,2,0
47,8,3,200,,7,61,92,483,7,0,2,729,9,10,2045,871,9,2,0
47,9,1,124,6748,42,27,590,583,33,2,8,3759,39,27,11243,4193,39,6,0
47,9,6,7,44446,7,105,887,296,0,0,0,0,0,0,0,0,0,0,0
47,9,1,124,675,42,27,590,583,0,0,0,0,0,0,0,0,0,0,0
47,9,1,216,193,42,21,591,77,0,0,0,0,0,0,0,0,0,0,0
47,11,1,124,1819,42,21,333,221,0,0,0,0,0,0,0,0,0,0,0
48,10,1,152,345,14,98,454,387,17,5,10,1320,19,21,1967,1474,19,2,1
48,11,3,200,640,29,98,889,593,23,1,4,2912,31,25,3753,3494,31,8,1
48,10,1,24,2516,42,146,460,341,22,0,2,3448,28,24,9819,3912,28,6,1
48,11,1,24,2516,42,146,460,341,24,0,2,4041,30,25,12420,4505,30,6,1
48,14,3,7,,10,116,808,541,48,0,1,3450,50,51,66124,3602,50,2,1
48,9,5,115,324,42,13,388,570,0,0,0,0,0,0,0,0,0,0,0
48,10,6,7,67135,42,67,349,334,0,0,0,0,0,0,0,0,0,0,0
48,11,3,200,,29,98,889,593,0,0,0,0,0,0,0,0,0,0,0
48,9,1,148,,42,140,325,187,0,0,0,0,0,0,0,0,0,0,0
48,11,3,187,4699,42,21,107,71,0,0,0,0,0,0,0,0,0,0,0
48,11,1,7,,2,126,397,286,0,0,0,0,0,0,0,0,0,0,0
48,8,5,115,324,42,24,17,358,0,0,0,0,0,0,0,0,0,0,0
48,9,3,85,16333,42,39,740,244,0,0,0,0,0,0,0,0,0,0,0
48,9,1,124,1819,42,21,333,221,33,27,2,6235,41,40,16697,6835,41,8,0
48,10,3,88,,2,98,351,499,0,0,0,0,0,0,0,0,0,0,0
48,11,4,7,288,29,98,75,72,0,0,0,0,0,0,0,0,0,0,0
48,8,5,115,324,42,37,339,345,0,0,0,0,0,0,0,0,0,0,0
48,8,1,5,299,42,21,53,25,7,7,3,618,7,10,624,618,7,0,0
48,9,1,96,13913,10,98,115,34,10,3,3,1224,16,15,1814,1696,16,6,0
48,9,5,115,324,23,98,147,529,7,7,3,618,7,9,562,618,7,0,0
48,9,3,194,,42,21,107,71,5,3,2,498,5,8,508,498,5,0,0
48,9,3,118,39,42,29,620,523,25,4,8,2313,29,29,9531,2621,29,4,0
48,9,4,7,333,42,13,488,358,5,3,3,498,5,8,504,498,5,0,0
48,11,6,230,,42,90,271,533,8,7,6,684,8,11,696,684,8,0,0
48,11,1,124,1819,42,21,333,221,44,31,4,6925,52,43,17604,7525,52,8,0
48,9,1,124,6748,29,98,590,583,24,2,5,3179,30,29,11372,3613,30,6,0
48,7,3,106,38123,42,21,689,419,47,10,6,4576,55,52,49426,5282,55,8,0
48,8,5,148,,42,13,650,532,26,12,10,3878,30,33,8839,4198,30,4,0
48,11,3,52,1371,29,98,573,415,26,2,8,2873,34,37,5727,3453,34,8,0
48,10,3,7,58,42,24,405,292,24,6,12,2634,28,26,4384,2932,28,4,0
48,9,6,7,46579,7,105,887,296,113,0,3,7746,117,134,229040,8062,117,4,0
48,10,6,212,,16,28,465,290,0,0,0,0,0,0,0,0,0,0,0
48,8,5,115,324,19,69,746,21,0,0,0,0,0,0,0,0,0,0,0
48,11,1,148,,42,58,380,441,0,0,0,0,0,0,0,0,0,0,0
49,12,1,126,528,23,98,582,23,17,1,6,1661,23,19,2944,2123,23,6,1
49,12,1,219,2211,39,180,860,476,12,8,1,2037,16,16,6187,2355,16,4,1
49,13,6,232,,23,98,623,56,18,0,3,1643,22,25,14342,1935,22,4,1
49,12,3,217,4877,42,149,398,286,8,0,2,811,10,11,6062,961,10,2,1
49,13,3,7,,10,116,808,541,50,0,2,3571,52,55,66449,3723,52,2,1
49,7,5,148,,42,13,49,485,0,0,0,0,0,0,0,0,0,0,0
49,9,1,7,959,42,97,639,488,0,0,0,0,0,0,0,0,0,0,0
49,9,5,115,324,42,65,309,542,0,0,0,0,0,0,0,0,0,0,0
49,10,3,7,19361,8,162,280,135,0,0,0,0,0,0,0,0,0,0,0
49,11,1,124,1819,42,21,333,221,0,0,0,0,0,0,0,0,0,0,0
49,9,4,48,475,29,98,443,160,14,0,1,1205,16,18,16593,1383,16,2,0
49,9,1,124,783,42,27,590,583,0,0,0,0,0,0,0,0,0,0,0
49,10,1,112,1148,42,45,444,564,9,0,2,851,11,9,2135,1003,11,2,0
49,11,3,7,,29,98,889,593,25,6,11,1662,25,12,799,1662,25,0,0
49,9,3,200,,42,21,807,32,12,3,4,864,12,6,372,864,12,0,0
49,10,1,7,,2,126,397,286,15,6,8,1122,15,11,702,1122,15,0,0
49,12,4,32,506,29,98,889,593,22,19,7,1476,22,18,1344,1476,22,0,0
49,9,3,8,,42,169,140,401,18,15,2,2736,18,13,4846,2736,18,0,0
49,9,6,7,5005,42,21,354,265,3,3,1,366,3,5,306,366,3,0,0
49,10,3,224,,9,170,669,558,9,5,6,738,9,15,1064,738,9,0,0
49,7,1,7,2367,42,119,652,465,6,3,3,552,6,7,436,552,6,0,0
49,9,6,2,,42,21,421,7,5,4,2,486,5,6,480,486,5,0,0
49,9,3,148,,42,155,420,403,3,3,1,366,3,4,244,366,3,0,0
49,9,1,130,2119,42,21,333,221,2,2,1,276,2,3,184,276,2,0,0
49,9,1,7,128,42,58,780,40,5,4,3,474,5,8,490,474,5,0,0
49,11,3,176,,42,21,107,71,31,24,8,4739,37,37,18554,5195,37,6,0
49,9,1,200,162,42,137,79,144,19,6,9,1720,25,27,2880,2138,25,6,0
49,10,6,7,66441,42,67,349,334,14,1,3,1567,18,20,6818,1859,18,4,0
49,12,6,2,640,42,21,255,360,32,16,6,4464,40,39,39561,5064,40,8,0
49,9,6,7,44393,7,105,887,296,8,0,5,516,8,2,124,516,8,0,0
49,10,6,30,6881,42,90,522,275,26,0,7,2270,30,24,10000,2562,30,4,0
49,10,3,136,,42,89,26,449,51,46,3,5413,57,61,64860,5841,57,6,0
49,10,1,200,1505,42,108,814,431,43,11,15,5371,49,46,16215,5845,49,6,0
49,11,1,7,1368,29,98,889,593,0,0,0,0,0,2,124,0,0,0,0
49,10,1,7,,2,126,397,286,0,0,0,0,0,0,0,0,0,0,0
49,10,3,200,,42,35,524,290,0,0,0,0,0,0,0,0,0,0,0
49,9,1,124,,42,21,599,428,0,0,0,0,0,0,0,0,0,0,0
49,10,4,7,236,42,143,200,280,21,7,2,2681,27,26,21979,3159,27,6,0
49,9,3,28,101,2,88,295,509,0,0,0,0,0,0,0,0,0,0,0
50,13,3,7,,10,116,808,541,47,0,1,3386,51,53,66317,3696,51,4,1
50,11,3,200,640,29,98,889,593,20,1,4,2330,28,24,3609,2912,28,8,1
50,11,1,217,1108,39,86,512,376,7,0,2,746,9,11,2189,904,9,2,1
50,12,1,124,1819,42,21,333,221,0,0,0,0,0,0,0,0,0,0,0
50,9,6,7,43996,7,105,887,296,0,0,0,0,0,0,0,0,0,0,0
50,10,1,7,13076,42,45,861,303,0,0,0,0,0,0,0,0,0,0,0
50,10,3,7,6953,7,109,442,552,0,0,0,0,0,0,0,0,0,0,0
50,10,6,2,,42,21,421,7,64,49,12,7487,74,84,75625,8219,74,10,0
50,9,6,136,,42,21,886,228,5,3,3,498,5,6,372,498,5,0,0
50,9,1,118,3071,42,35,313,527,8,6,4,696,8,10,636,696,8,0,0
50,10,4,200,243,42,161,374,373,13,8,2,2382,17,20,7775,2682,17,4,0
50,10,1,65,,29,98,889,593,94,3,8,6904,98,103,197501,7208,98,4,0
50,11,1,124,1819,42,21,333,221,33,27,5,5203,41,44,13097,5803,41,8,0
50,10,6,200,,42,90,721,154,80,3,5,8291,88,93,135375,8889,88,8,0
50,11,5,115,324,42,21,9,338,25,1,6,2829,29,28,23089,3131,29,4,0
50,11,1,7,2797,29,98,889,593,35,0,4,2949,39,43,43296,3263,39,4,0
50,12,1,97,,42,90,682,496,17,0,5,1570,21,21,6049,1842,21,4,0
50,11,3,197,,42,21,107,71,34,25,9,3787,42,42,33677,4365,42,8,0
50,9,1,124,1189,29,98,394,283,22,4,12,1960,28,23,2807,2420,28,6,0
50,9,3,200,24971,42,21,782,443,7,0,2,995,11,12,1507,1287,11,4,0
50,10,1,124,413,29,98,889,593,10,0,4,926,14,13,1788,1266,14,4,0
50,9,6,118,5316,42,35,307,0,57,4,6,6820,59,61,79053,6966,59,2,0
50,11,3,7,435494,29,98,889,593,226,6,6,15162,228,284,383760,15314,228,2,0
50,14,4,124,,42,21,851,477,20,2,5,1849,26,22,26589,2279,26,6,0
50,9,5,118,324,42,27,527,164,0,0,0,0,0,0,0,0,0,0,0
50,11,1,118,1208,42,155,127,424,0,0,0,0,0,0,0,0,0,0,0
50,9,1,213,1149,42,144,776,91,0,0,0,0,0,0,0,0,0,0,0
50,10,3,200,,42,21,71,189,0,0,0,0,0,0,0,0,0,0,0
50,10,3,28,1970,42,45,678,460,0,0,0,0,0,0,0,0,0,0,0
50,10,5,115,324,42,35,149,63,0,0,0,0,0,0,0,0,0,0,0
50,9,5,115,324,42,85,538,168,0,0,0,0,0,0,0,0,0,0,0
51,14,3,7,,10,116,808,541,46,0,1,3321,48,49,66184,3473,48,2,1
51,14,1,148,,42,155,65,483,14,4,6,888,14,6,376,888,14,0,1
51,10,1,103,,24,40,701,554,0,0,0,0,0,0,0,0,0,0,0
51,10,5,118,324,29,98,527,164,0,0,0,0,0,0,0,0,0,0,0
51,10,3,59,,42,114,727,278,0,0,0,0,0,0,0,0,0,0,0
51,8,3,84,25866,42,21,477,520,0,0,0,0,0,0,0,0,0,0,0
51,10,1,200,6130,42,147,364,317,0,0,0,0,0,0,0,0,0,0,0
51,9,1,124,,42,21,599,428,0,0,0,0,0,0,0,0,0,0,0
51,10,4,22,231,9,168,787,374,7,1,2,769,9,10,1298,909,9,2,0
51,9,6,135,10333,29,98,889,593,7,3,2,582,7,5,306,582,7,0,0
51,10,6,7,9890,29,98,889,593,9,6,7,762,9,10,640,762,9,0,0
51,9,1,124,6748,42,27,590,583,17,8,6,1278,17,10,634,1278,17,0,0
51,12,1,124,1819,42,21,333,221,28,13,12,1872,28,19,1323,1872,28,0,0
51,8,1,200,162,42,160,108,94,4,2,3,396,4,3,184,396,4,0,0
51,10,5,115,324,29,98,889,593,5,3,2,498,5,4,244,498,5,0,0
51,11,5,115,324,29,98,392,559,22,6,8,1651,24,17,1388,1787,24,2,0
51,10,6,148,,42,24,584,363,39,3,8,3637,45,37,44294,4127,45,6,0
51,11,6,223,58090,42,21,359,81,2,0,1,132,2,2,124,132,2,0,0
51,10,3,200,,42,21,105,191,35,22,11,4677,41,33,14310,5093,41,6,0
51,11,3,124,,42,155,13,163,28,16,12,3227,32,31,12120,3507,32,4,0
51,9,6,124,15302,42,13,712,589,0,0,0,0,0,0,0,0,0,0,0
51,11,4,7,239,42,143,200,280,0,0,0,0,0,0,0,0,0,0,0
51,9,1,124,,42,21,599,428,0,0,0,0,0,0,0,0,0,0,0
51,8,1,7,57,42,148,880,423,0,0,0,0,0,0,0,0,0,0,0
51,11,1,7,557,42,13,167,18,0,0,0,0,0,0,0,0,0,0,0
52,14,3,7,,10,116,808,541,41,0,1,2992,43,44,65646,3144,43,2,1
52,12,3,154,13650,4,98,889,593,16,1,5,1609,22,20,2655,2119,22,6,1
52,14,2,84,,9,18,5,548,14,1,8,1151,18,15,1211,1445,18,4,1
52,9,1,124,,42,21,599,428,0,0,0,0,0,0,0,0,0,0,0
52,12,1,213,,42,148,366,294,0,0,0,0,0,0,0,0,0,0,0
52,10,6,203,17302,42,21,185,88,0,0,0,0,0,0,0,0,0,0,0
52,10,3,30,5315,42,21,12,226,0,0,0,0,0,0,0,0,0,0,0
52,10,1,200,1516,42,108,814,431,0,0,0,0,0,0,0,0,0,0,0
52,11,3,175,,42,21,107,71,0,0,0,0,0,0,0,0,0,0,0
52,12,3,112,,30,115,736,115,0,0,0,0,0,0,0,0,0,0,0
52,10,3,7,,42,21,137,104,0,0,0,0,0,0,0,0,0,0,0
52,10,1,236,3529,42,21,318,522,0,0,0,0,0,0,0,0,0,0,0
52,12,3,124,,42,21,851,477,0,0,0,0,0,0,0,0,0,0,0
52,11,3,7,8105,8,162,280,135,13,0,3,1428,17,11,1504,1712,17,4,0
52,10,1,44,1235,42,90,684,192,4,3,2,432,4,6,376,432,4,0,0
52,9,1,118,11,42,155,127,424,6,3,3,564,6,7,442,564,6,0,0
52,10,3,8,,42,85,310,453,5,3,3,486,5,7,436,486,5,0,0
52,9,3,230,9662,29,98,257,498,22,8,7,1628,26,25,14894,1944,26,4,0
52,9,6,7,44313,7,105,887,296,4,4,1,420,4,5,414,420,4,0,0
52,10,5,124,257,42,155,395,126,4,3,2,420,4,7,424,420,4,0,0
52,11,3,148,,29,98,889,593,3,3,1,366,3,4,244,366,3,0,0
52,11,3,96,,29,98,545,340,60,4,5,4466,62,63,95122,4602,62,2,0
52,9,3,148,,7,105,247,34,10,2,6,1197,14,17,1374,1503,14,4,0
52,10,6,7,17167,29,98,795,149,10,1,4,1257,14,15,1919,1555,14,4,0
52,10,3,136,,42,89,26,449,51,35,10,5314,57,62,51761,5742,57,6,0
52,8,6,208,,29,98,754,534,25,4,7,1682,29,30,25579,1986,29,4,0
52,11,3,217,,29,98,889,593,21,0,8,2221,25,26,3809,2513,25,4,0
52,11,2,121,0,42,85,445,16,19,0,4,1538,23,8,1121,1852,23,4,0
52,11,1,123,14863,16,0,464,342,16,2,3,1364,18,23,16978,1502,18,2,0
52,10,5,124,257,42,155,395,126,29,25,1,4765,37,34,17280,5381,37,8,0
52,10,1,7,5443,7,125,157,12,0,0,0,0,0,0,0,0,0,0,0
52,9,6,146,28239,29,98,889,593,51,1,10,4049,55,58,61312,4361,55,4,0
52,8,6,200,,2,123,501,120,0,0,0,0,0,0,0,0,0,0,0
52,10,3,200,,7,73,671,333,0,0,0,0,0,0,0,0,0,0,0
52,11,6,2,,42,21,255,360,0,0,0,0,0,0,0,0,0,0,0
52,11,3,106,9801,42,21,689,419,0,0,0,0,0,0,0,0,0,0,0
53,12,1,217,242,42,6,856,574,8,0,1,1156,10,10,2638,1316,10,2,1
53,11,1,124,,42,21,599,428,0,0,0,0,0,0,0,0,0,0,0
53,10,3,200,,42,24,35,523,0,0,0,0,0,0,0,0,0,0,0
53,8,6,124,11158,42,114,801,372,0,0,0,0,0,0,0,0,0,0,0
53,10,3,214,,7,125,371,359,0,0,0,0,0,0,0,0,0,0,0
53,12,3,124,,42,21,851,477,0,0,0,0,0,0,0,0,0,0,0
